DatetimeBegin,Concentration,Validity,Verification,AirQualityStationEoICode,region_iso
2020-01-01 00:00:00+01:00,18.12956043478261,1.0,3.0,HU0022A,HU-BU
2020-01-02 00:00:00+01:00,37.69842166666666,1.0,3.0,HU0022A,HU-BU
2020-01-03 00:00:00+01:00,25.21136729166666,1.0,3.0,HU0022A,HU-BU
2020-01-04 00:00:00+01:00,33.15771916666666,1.0,3.0,HU0022A,HU-BU
2020-01-05 00:00:00+01:00,8.109234578571428,1.0,3.0,HU0022A,HU-BU
2020-01-06 00:00:00+01:00,15.681452499999999,1.0,3.0,HU0022A,HU-BU
2020-01-07 00:00:00+01:00,39.08961095238096,1.0,3.0,HU0022A,HU-BU
2020-01-08 00:00:00+01:00,46.90391363636365,1.0,3.0,HU0022A,HU-BU
2020-01-09 00:00:00+01:00,70.6711325,1.0,3.0,HU0022A,HU-BU
2020-01-10 00:00:00+01:00,43.82799958333333,1.0,3.0,HU0022A,HU-BU
2020-01-11 00:00:00+01:00,66.27139000000001,1.0,3.0,HU0022A,HU-BU
2020-01-12 00:00:00+01:00,42.58405916666667,1.0,3.0,HU0022A,HU-BU
2020-01-13 00:00:00+01:00,29.671251176470584,1.0,3.0,HU0022A,HU-BU
2020-01-14 00:00:00+01:00,20.08581895833333,1.0,3.0,HU0022A,HU-BU
2020-01-15 00:00:00+01:00,28.93707416666666,1.0,3.0,HU0022A,HU-BU
2020-01-16 00:00:00+01:00,32.97825958333334,1.0,3.0,HU0022A,HU-BU
2020-01-17 00:00:00+01:00,21.41905670833334,1.0,3.0,HU0022A,HU-BU
2020-01-18 00:00:00+01:00,31.792082083333337,1.0,3.0,HU0022A,HU-BU
2020-01-19 00:00:00+01:00,38.190238375,1.0,3.0,HU0022A,HU-BU
2020-01-20 00:00:00+01:00,60.017692916666675,1.0,3.0,HU0022A,HU-BU
2020-01-21 00:00:00+01:00,24.251778636363635,1.0,3.0,HU0022A,HU-BU
2020-01-22 00:00:00+01:00,30.373393749999995,1.0,3.0,HU0022A,HU-BU
2020-01-23 00:00:00+01:00,36.307327956521746,1.0,3.0,HU0022A,HU-BU
2020-01-24 00:00:00+01:00,39.06831291666667,1.0,3.0,HU0022A,HU-BU
2020-01-25 00:00:00+01:00,46.59304429565216,1.0,3.0,HU0022A,HU-BU
2020-01-26 00:00:00+01:00,38.922651249999994,1.0,3.0,HU0022A,HU-BU
2020-01-27 00:00:00+01:00,43.550789565217386,1.0,3.0,HU0022A,HU-BU
2020-01-28 00:00:00+01:00,13.054720541666669,1.0,3.0,HU0022A,HU-BU
2020-01-29 00:00:00+01:00,12.592506318181817,1.0,3.0,HU0022A,HU-BU
2020-01-30 00:00:00+01:00,8.428036708333332,1.0,3.0,HU0022A,HU-BU
2020-01-31 00:00:00+01:00,13.987562625000002,1.0,3.0,HU0022A,HU-BU
2020-02-01 00:00:00+01:00,7.115863375,1.0,3.0,HU0022A,HU-BU
2020-02-02 00:00:00+01:00,6.8838132916666686,1.0,3.0,HU0022A,HU-BU
2020-02-03 00:00:00+01:00,6.3436352380952385,1.0,3.0,HU0022A,HU-BU
2020-02-04 00:00:00+01:00,2.7398185857142856,1.0,3.0,HU0022A,HU-BU
2020-02-05 00:00:00+01:00,6.430090833333332,1.0,3.0,HU0022A,HU-BU
2020-02-06 00:00:00+01:00,9.459354428571428,1.0,3.0,HU0022A,HU-BU
2020-02-07 00:00:00+01:00,10.223021,1.0,3.0,HU0022A,HU-BU
2020-02-08 00:00:00+01:00,12.1559345,1.0,3.0,HU0022A,HU-BU
2020-02-09 00:00:00+01:00,27.251872777777773,1.0,3.0,HU0022A,HU-BU
2020-02-10 00:00:00+01:00,13.51631347826087,1.0,3.0,HU0022A,HU-BU
2020-02-11 00:00:00+01:00,3.7193831363636365,1.0,3.0,HU0022A,HU-BU
2020-02-12 00:00:00+01:00,6.304099874999999,1.0,3.0,HU0022A,HU-BU
2020-02-13 00:00:00+01:00,4.735826916666667,1.0,3.0,HU0022A,HU-BU
2020-02-14 00:00:00+01:00,13.260151318181817,1.0,3.0,HU0022A,HU-BU
2020-02-15 00:00:00+01:00,15.222268458333334,1.0,3.0,HU0022A,HU-BU
2020-02-16 00:00:00+01:00,25.18865954545454,1.0,3.0,HU0022A,HU-BU
2020-02-17 00:00:00+01:00,21.974157458333337,1.0,3.0,HU0022A,HU-BU
2020-02-18 00:00:00+01:00,25.309312799999997,1.0,3.0,HU0022A,HU-BU
2020-02-19 00:00:00+01:00,9.958569708333332,1.0,3.0,HU0022A,HU-BU
2020-02-20 00:00:00+01:00,7.43221609090909,1.0,3.0,HU0022A,HU-BU
2020-02-21 00:00:00+01:00,21.96185242105263,1.0,3.0,HU0022A,HU-BU
2020-02-22 00:00:00+01:00,11.244121090909092,1.0,3.0,HU0022A,HU-BU
2020-02-23 00:00:00+01:00,10.687237200000002,1.0,3.0,HU0022A,HU-BU
2020-02-24 00:00:00+01:00,7.692617523809523,1.0,3.0,HU0022A,HU-BU
2020-02-25 00:00:00+01:00,8.270577583333335,1.0,3.0,HU0022A,HU-BU
2020-02-26 00:00:00+01:00,9.697925834782609,1.0,3.0,HU0022A,HU-BU
2020-02-27 00:00:00+01:00,6.6570435238095245,1.0,3.0,HU0022A,HU-BU
2020-02-28 00:00:00+01:00,6.124773124999999,1.0,3.0,HU0022A,HU-BU
2020-02-29 00:00:00+01:00,7.752619105263158,1.0,3.0,HU0022A,HU-BU
2020-03-01 00:00:00+01:00,7.04383394736842,1.0,3.0,HU0022A,HU-BU
2020-03-02 00:00:00+01:00,7.440581220833333,1.0,3.0,HU0022A,HU-BU
2020-03-03 00:00:00+01:00,10.362359541666669,1.0,3.0,HU0022A,HU-BU
2020-03-04 00:00:00+01:00,8.026210739130434,1.0,3.0,HU0022A,HU-BU
2020-03-05 00:00:00+01:00,16.211064583333336,1.0,3.0,HU0022A,HU-BU
2020-03-06 00:00:00+01:00,14.223908333333332,1.0,3.0,HU0022A,HU-BU
2020-03-07 00:00:00+01:00,15.256916136363635,1.0,3.0,HU0022A,HU-BU
2020-03-08 00:00:00+01:00,10.114289681818182,1.0,3.0,HU0022A,HU-BU
2020-03-09 00:00:00+01:00,24.457475355,1.0,3.0,HU0022A,HU-BU
2020-03-10 00:00:00+01:00,26.535344999999996,1.0,3.0,HU0022A,HU-BU
2020-03-11 00:00:00+01:00,14.740136482608692,1.0,3.0,HU0022A,HU-BU
2020-03-12 00:00:00+01:00,9.158163125,1.0,3.0,HU0022A,HU-BU
2020-03-13 00:00:00+01:00,15.905350249999996,1.0,3.0,HU0022A,HU-BU
2020-03-14 00:00:00+01:00,10.159920958333336,1.0,3.0,HU0022A,HU-BU
2020-03-15 00:00:00+01:00,9.473685181818182,1.0,3.0,HU0022A,HU-BU
2020-03-16 00:00:00+01:00,16.070234708333327,1.0,3.0,HU0022A,HU-BU
2020-03-17 00:00:00+01:00,20.443284583333334,1.0,3.0,HU0022A,HU-BU
2020-03-18 00:00:00+01:00,34.821524,1.0,3.0,HU0022A,HU-BU
2020-03-19 00:00:00+01:00,30.429869500000006,1.0,3.0,HU0022A,HU-BU
2020-03-20 00:00:00+01:00,34.40942736842105,1.0,3.0,HU0022A,HU-BU
2020-03-21 00:00:00+01:00,34.47509318181818,1.0,3.0,HU0022A,HU-BU
2020-03-22 00:00:00+01:00,5.3036472777777774,1.0,3.0,HU0022A,HU-BU
2020-03-23 00:00:00+01:00,8.738811583333332,1.0,3.0,HU0022A,HU-BU
2020-03-24 00:00:00+01:00,9.713855583333332,1.0,3.0,HU0022A,HU-BU
2020-03-25 00:00:00+01:00,13.159293749999998,1.0,3.0,HU0022A,HU-BU
2020-03-26 00:00:00+01:00,16.178069874999995,1.0,3.0,HU0022A,HU-BU
2020-03-27 00:00:00+01:00,31.61278708333334,1.0,3.0,HU0022A,HU-BU
2020-03-28 00:00:00+01:00,24.402724583333328,1.0,3.0,HU0022A,HU-BU
2020-03-29 00:00:00+01:00,17.79583082173913,1.0,3.0,HU0022A,HU-BU
2020-03-30 00:00:00+01:00,19.802718208333328,1.0,3.0,HU0022A,HU-BU
2020-03-31 00:00:00+01:00,10.738869378260869,1.0,3.0,HU0022A,HU-BU
2020-04-01 00:00:00+01:00,13.603931708333334,1.0,3.0,HU0022A,HU-BU
2020-04-02 00:00:00+01:00,18.54306212608696,1.0,3.0,HU0022A,HU-BU
2020-04-03 00:00:00+01:00,24.401314166666666,1.0,3.0,HU0022A,HU-BU
2020-04-04 00:00:00+01:00,15.036571583333332,1.0,3.0,HU0022A,HU-BU
2020-04-05 00:00:00+01:00,17.423914166666666,1.0,3.0,HU0022A,HU-BU
2020-04-06 00:00:00+01:00,22.65865875,1.0,3.0,HU0022A,HU-BU
2020-04-07 00:00:00+01:00,29.907592083333338,1.0,3.0,HU0022A,HU-BU
2020-04-08 00:00:00+01:00,30.463577000000004,1.0,3.0,HU0022A,HU-BU
2020-04-09 00:00:00+01:00,24.483716958333332,1.0,3.0,HU0022A,HU-BU
2020-04-10 00:00:00+01:00,15.255707416666665,1.0,3.0,HU0022A,HU-BU
2020-04-11 00:00:00+01:00,6.7955812625,1.0,3.0,HU0022A,HU-BU
2020-04-12 00:00:00+01:00,13.077607458333333,1.0,3.0,HU0022A,HU-BU
2020-04-13 00:00:00+01:00,12.43060004166667,1.0,3.0,HU0022A,HU-BU
2020-04-14 00:00:00+01:00,10.909905791666665,1.0,3.0,HU0022A,HU-BU
2020-04-15 00:00:00+01:00,9.15124729166667,1.0,3.0,HU0022A,HU-BU
2020-04-16 00:00:00+01:00,13.899669416666663,1.0,3.0,HU0022A,HU-BU
2020-04-17 00:00:00+01:00,15.52088744347826,1.0,3.0,HU0022A,HU-BU
2020-04-18 00:00:00+01:00,14.83629366666667,1.0,3.0,HU0022A,HU-BU
2020-04-19 00:00:00+01:00,16.879575916666663,1.0,3.0,HU0022A,HU-BU
2020-04-20 00:00:00+01:00,7.040768583333332,1.0,3.0,HU0022A,HU-BU
2020-04-21 00:00:00+01:00,8.214436249999999,1.0,3.0,HU0022A,HU-BU
2020-04-22 00:00:00+01:00,10.288675541666667,1.0,3.0,HU0022A,HU-BU
2020-04-23 00:00:00+01:00,11.302650478260869,1.0,3.0,HU0022A,HU-BU
2020-04-24 00:00:00+01:00,12.117869668181818,1.0,3.0,HU0022A,HU-BU
2020-04-25 00:00:00+01:00,20.73098583333333,1.0,3.0,HU0022A,HU-BU
2020-04-26 00:00:00+01:00,9.527947191666668,1.0,3.0,HU0022A,HU-BU
2020-04-27 00:00:00+01:00,12.315718208333335,1.0,3.0,HU0022A,HU-BU
2020-04-28 00:00:00+01:00,13.162538958333334,1.0,3.0,HU0022A,HU-BU
2020-04-29 00:00:00+01:00,8.22070058333333,1.0,3.0,HU0022A,HU-BU
2020-04-30 00:00:00+01:00,6.490755374999999,1.0,3.0,HU0022A,HU-BU
2020-05-01 00:00:00+01:00,7.785435842105262,1.0,3.0,HU0022A,HU-BU
2020-05-02 00:00:00+01:00,7.2750182500000005,1.0,3.0,HU0022A,HU-BU
2020-05-03 00:00:00+01:00,7.592636842105263,1.0,3.0,HU0022A,HU-BU
2020-05-04 00:00:00+01:00,6.922593541666667,1.0,3.0,HU0022A,HU-BU
2020-05-05 00:00:00+01:00,7.429386608333332,1.0,3.0,HU0022A,HU-BU
2020-05-06 00:00:00+01:00,6.7131495416666676,1.0,3.0,HU0022A,HU-BU
2020-05-07 00:00:00+01:00,7.277313791304349,1.0,3.0,HU0022A,HU-BU
2020-05-08 00:00:00+01:00,12.454076291666668,1.0,3.0,HU0022A,HU-BU
2020-05-09 00:00:00+01:00,11.261536800000002,1.0,3.0,HU0022A,HU-BU
2020-05-10 00:00:00+01:00,13.375857666666668,1.0,3.0,HU0022A,HU-BU
2020-05-11 00:00:00+01:00,11.39773854166667,1.0,3.0,HU0022A,HU-BU
2020-05-12 00:00:00+01:00,8.9240188,1.0,3.0,HU0022A,HU-BU
2020-05-13 00:00:00+01:00,7.182398083333333,1.0,3.0,HU0022A,HU-BU
2020-05-14 00:00:00+01:00,5.642622483333334,1.0,3.0,HU0022A,HU-BU
2020-05-15 00:00:00+01:00,7.907847875000001,1.0,3.0,HU0022A,HU-BU
2020-05-16 00:00:00+01:00,8.614904375,1.0,3.0,HU0022A,HU-BU
2020-05-17 00:00:00+01:00,12.679111833333335,1.0,3.0,HU0022A,HU-BU
2020-05-18 00:00:00+01:00,14.30601918181818,1.0,3.0,HU0022A,HU-BU
2020-05-19 00:00:00+01:00,19.633085333333334,1.0,3.0,HU0022A,HU-BU
2020-05-20 00:00:00+01:00,11.126291875,1.0,3.0,HU0022A,HU-BU
2020-05-21 00:00:00+01:00,9.870965952380956,1.0,3.0,HU0022A,HU-BU
2020-05-22 00:00:00+01:00,7.180023166666666,1.0,3.0,HU0022A,HU-BU
2020-05-23 00:00:00+01:00,7.1296933749999996,1.0,3.0,HU0022A,HU-BU
2020-05-24 00:00:00+01:00,8.657983333333332,1.0,3.0,HU0022A,HU-BU
2020-05-25 00:00:00+01:00,6.111619833333332,1.0,3.0,HU0022A,HU-BU
2020-05-26 00:00:00+01:00,4.260913852173913,1.0,3.0,HU0022A,HU-BU
2020-05-27 00:00:00+01:00,4.920914166666667,1.0,3.0,HU0022A,HU-BU
2020-05-28 00:00:00+01:00,6.871823249999999,1.0,3.0,HU0022A,HU-BU
2020-05-29 00:00:00+01:00,9.126814125000001,1.0,3.0,HU0022A,HU-BU
2020-05-30 00:00:00+01:00,4.8513714666666665,1.0,3.0,HU0022A,HU-BU
2020-05-31 00:00:00+01:00,5.683461583333333,1.0,3.0,HU0022A,HU-BU
2020-06-01 00:00:00+01:00,5.573562125,1.0,3.0,HU0022A,HU-BU
2020-06-02 00:00:00+01:00,7.982714375000003,1.0,3.0,HU0022A,HU-BU
2020-06-03 00:00:00+01:00,8.215830375,1.0,3.0,HU0022A,HU-BU
2020-06-04 00:00:00+01:00,6.675086583333332,1.0,3.0,HU0022A,HU-BU
2020-06-05 00:00:00+01:00,7.919716375,1.0,3.0,HU0022A,HU-BU
2020-06-06 00:00:00+01:00,5.602612375,1.0,3.0,HU0022A,HU-BU
2020-06-07 00:00:00+01:00,8.766290541666669,1.0,3.0,HU0022A,HU-BU
2020-06-08 00:00:00+01:00,7.0406121541666655,1.0,3.0,HU0022A,HU-BU
2020-06-09 00:00:00+01:00,8.885716958333333,1.0,3.0,HU0022A,HU-BU
2020-06-10 00:00:00+01:00,6.865620583333333,1.0,3.0,HU0022A,HU-BU
2020-06-11 00:00:00+01:00,7.315046874999999,1.0,3.0,HU0022A,HU-BU
2020-06-12 00:00:00+01:00,7.560200833333336,1.0,3.0,HU0022A,HU-BU
2020-06-13 00:00:00+01:00,9.405751208333333,1.0,3.0,HU0022A,HU-BU
2020-06-14 00:00:00+01:00,12.215355458333333,1.0,3.0,HU0022A,HU-BU
2020-06-15 00:00:00+01:00,8.737471208333336,1.0,3.0,HU0022A,HU-BU
2020-06-16 00:00:00+01:00,7.272482916666668,1.0,3.0,HU0022A,HU-BU
2020-06-17 00:00:00+01:00,4.691519307142857,1.0,3.0,HU0022A,HU-BU
2020-06-18 00:00:00+01:00,8.356585636363636,1.0,3.0,HU0022A,HU-BU
2020-06-19 00:00:00+01:00,5.665260666666666,1.0,3.0,HU0022A,HU-BU
2020-06-20 00:00:00+01:00,4.927313999999999,1.0,3.0,HU0022A,HU-BU
2020-06-21 00:00:00+01:00,4.78069740909091,1.0,3.0,HU0022A,HU-BU
2020-06-22 00:00:00+01:00,7.061987136363637,1.0,3.0,HU0022A,HU-BU
2020-06-23 00:00:00+01:00,8.360167500000001,1.0,3.0,HU0022A,HU-BU
2020-06-24 00:00:00+01:00,8.640669125,1.0,3.0,HU0022A,HU-BU
2020-06-25 00:00:00+01:00,10.223794749999998,1.0,3.0,HU0022A,HU-BU
2020-06-26 00:00:00+01:00,11.991043875,1.0,3.0,HU0022A,HU-BU
2020-06-27 00:00:00+01:00,11.486932916666667,1.0,3.0,HU0022A,HU-BU
2020-06-28 00:00:00+01:00,12.106731083333335,1.0,3.0,HU0022A,HU-BU
2020-06-29 00:00:00+01:00,12.574627083333333,1.0,3.0,HU0022A,HU-BU
2020-06-30 00:00:00+01:00,4.767950669565217,1.0,3.0,HU0022A,HU-BU
2020-07-01 00:00:00+01:00,9.2107705,1.0,3.0,HU0022A,HU-BU
2020-07-02 00:00:00+01:00,11.820015708333337,1.0,3.0,HU0022A,HU-BU
2020-07-03 00:00:00+01:00,11.057623208333334,1.0,3.0,HU0022A,HU-BU
2020-07-04 00:00:00+01:00,7.743132166666666,1.0,3.0,HU0022A,HU-BU
2020-07-05 00:00:00+01:00,7.2695072624999995,1.0,3.0,HU0022A,HU-BU
2020-07-06 00:00:00+01:00,9.346321583333335,1.0,3.0,HU0022A,HU-BU
2020-07-07 00:00:00+01:00,6.248178272727273,1.0,3.0,HU0022A,HU-BU
2020-07-08 00:00:00+01:00,5.850752954545453,1.0,3.0,HU0022A,HU-BU
2020-07-09 00:00:00+01:00,7.628560458333333,1.0,3.0,HU0022A,HU-BU
2020-07-10 00:00:00+01:00,9.115647541666666,1.0,3.0,HU0022A,HU-BU
2020-07-11 00:00:00+01:00,10.649872,1.0,3.0,HU0022A,HU-BU
2020-07-12 00:00:00+01:00,4.245142208333333,1.0,3.0,HU0022A,HU-BU
2020-07-13 00:00:00+01:00,6.065017636363636,1.0,3.0,HU0022A,HU-BU
2020-07-14 00:00:00+01:00,3.686238770833333,1.0,3.0,HU0022A,HU-BU
2020-07-15 00:00:00+01:00,8.108848083333333,1.0,3.0,HU0022A,HU-BU
2020-07-16 00:00:00+01:00,8.448319727272727,1.0,3.0,HU0022A,HU-BU
2020-07-17 00:00:00+01:00,6.197860791666667,1.0,3.0,HU0022A,HU-BU
2020-07-18 00:00:00+01:00,3.652800569565217,1.0,3.0,HU0022A,HU-BU
2020-07-19 00:00:00+01:00,6.401364916666665,1.0,3.0,HU0022A,HU-BU
2020-07-20 00:00:00+01:00,6.794800291666667,1.0,3.0,HU0022A,HU-BU
2020-07-21 00:00:00+01:00,10.893102708333332,1.0,3.0,HU0022A,HU-BU
2020-07-22 00:00:00+01:00,10.471956391304346,1.0,3.0,HU0022A,HU-BU
2020-07-23 00:00:00+01:00,10.439413347826088,1.0,3.0,HU0022A,HU-BU
2020-07-24 00:00:00+01:00,11.467238541666665,1.0,3.0,HU0022A,HU-BU
2020-07-25 00:00:00+01:00,8.398977291666666,1.0,3.0,HU0022A,HU-BU
2020-07-26 00:00:00+01:00,9.397151625000001,1.0,3.0,HU0022A,HU-BU
2020-07-27 00:00:00+01:00,8.111953625000002,1.0,3.0,HU0022A,HU-BU
2020-07-28 00:00:00+01:00,7.534461833333332,1.0,3.0,HU0022A,HU-BU
2020-07-29 00:00:00+01:00,8.592618791666666,1.0,3.0,HU0022A,HU-BU
2020-07-30 00:00:00+01:00,9.506415500000001,1.0,3.0,HU0022A,HU-BU
2020-07-31 00:00:00+01:00,8.44217094583333,1.0,3.0,HU0022A,HU-BU
2020-08-01 00:00:00+01:00,7.539548791666668,1.0,3.0,HU0022A,HU-BU
2020-08-02 00:00:00+01:00,6.843896954545454,1.0,3.0,HU0022A,HU-BU
2020-08-03 00:00:00+01:00,8.464417375,1.0,3.0,HU0022A,HU-BU
2020-08-04 00:00:00+01:00,13.619807349999999,1.0,3.0,HU0022A,HU-BU
2020-08-05 00:00:00+01:00,8.738365565217391,1.0,3.0,HU0022A,HU-BU
2020-08-06 00:00:00+01:00,9.388706,1.0,3.0,HU0022A,HU-BU
2020-08-07 00:00:00+01:00,16.73547108333333,1.0,3.0,HU0022A,HU-BU
2020-08-08 00:00:00+01:00,15.715156666666667,1.0,3.0,HU0022A,HU-BU
2020-08-09 00:00:00+01:00,17.806083809523805,1.0,3.0,HU0022A,HU-BU
2020-08-10 00:00:00+01:00,14.686254583333335,1.0,3.0,HU0022A,HU-BU
2020-08-11 00:00:00+01:00,12.018611818181817,1.0,3.0,HU0022A,HU-BU
2020-08-12 00:00:00+01:00,8.950541875000003,1.0,3.0,HU0022A,HU-BU
2020-08-13 00:00:00+01:00,10.287677333333335,1.0,3.0,HU0022A,HU-BU
2020-08-14 00:00:00+01:00,13.09099941666667,1.0,3.0,HU0022A,HU-BU
2020-08-15 00:00:00+01:00,13.926705416666666,1.0,3.0,HU0022A,HU-BU
2020-08-16 00:00:00+01:00,8.960614833333334,1.0,3.0,HU0022A,HU-BU
2020-08-17 00:00:00+01:00,10.95926675,1.0,3.0,HU0022A,HU-BU
2020-08-18 00:00:00+01:00,8.24080252631579,1.0,3.0,HU0022A,HU-BU
2020-08-19 00:00:00+01:00,8.378379416666666,1.0,3.0,HU0022A,HU-BU
2020-08-20 00:00:00+01:00,9.557261999999998,1.0,3.0,HU0022A,HU-BU
2020-08-21 00:00:00+01:00,12.303470541666668,1.0,3.0,HU0022A,HU-BU
2020-08-22 00:00:00+01:00,10.559722045454546,1.0,3.0,HU0022A,HU-BU
2020-08-23 00:00:00+01:00,8.715744695652171,1.0,3.0,HU0022A,HU-BU
2020-08-24 00:00:00+01:00,4.935386875,1.0,3.0,HU0022A,HU-BU
2020-08-25 00:00:00+01:00,4.2719125,1.0,3.0,HU0022A,HU-BU
2020-08-26 00:00:00+01:00,8.122254791666668,1.0,3.0,HU0022A,HU-BU
2020-08-27 00:00:00+01:00,6.689493833333334,1.0,3.0,HU0022A,HU-BU
2020-08-28 00:00:00+01:00,7.676029708333334,1.0,3.0,HU0022A,HU-BU
2020-08-29 00:00:00+01:00,7.702060666666667,1.0,3.0,HU0022A,HU-BU
2020-08-30 00:00:00+01:00,12.547106249999997,1.0,3.0,HU0022A,HU-BU
2020-08-31 00:00:00+01:00,8.084939166666665,1.0,3.0,HU0022A,HU-BU
2020-09-01 00:00:00+01:00,3.741920166666667,1.0,3.0,HU0022A,HU-BU
2020-09-02 00:00:00+01:00,2.792983009090909,1.0,3.0,HU0022A,HU-BU
2020-09-03 00:00:00+01:00,6.573734833333332,1.0,3.0,HU0022A,HU-BU
2020-09-04 00:00:00+01:00,6.930618470833331,1.0,3.0,HU0022A,HU-BU
2020-09-05 00:00:00+01:00,7.995380125000001,1.0,3.0,HU0022A,HU-BU
2020-09-06 00:00:00+01:00,10.319656749999998,1.0,3.0,HU0022A,HU-BU
2020-09-07 00:00:00+01:00,7.225576083333333,1.0,3.0,HU0022A,HU-BU
2020-09-08 00:00:00+01:00,7.629722166666666,1.0,3.0,HU0022A,HU-BU
2020-09-09 00:00:00+01:00,7.296973291666666,1.0,3.0,HU0022A,HU-BU
2020-09-10 00:00:00+01:00,12.099059041666669,1.0,3.0,HU0022A,HU-BU
2020-09-11 00:00:00+01:00,11.719076541666666,1.0,3.0,HU0022A,HU-BU
2020-09-12 00:00:00+01:00,12.942551333333334,1.0,3.0,HU0022A,HU-BU
2020-09-13 00:00:00+01:00,14.881821799999997,1.0,3.0,HU0022A,HU-BU
2020-09-14 00:00:00+01:00,13.825554166666668,1.0,3.0,HU0022A,HU-BU
2020-09-15 00:00:00+01:00,13.233009583333335,1.0,3.0,HU0022A,HU-BU
2020-09-16 00:00:00+01:00,11.83853325,1.0,3.0,HU0022A,HU-BU
2020-09-17 00:00:00+01:00,15.94632916666667,1.0,3.0,HU0022A,HU-BU
2020-09-18 00:00:00+01:00,7.53091445,1.0,3.0,HU0022A,HU-BU
2020-09-19 00:00:00+01:00,6.817773541666667,1.0,3.0,HU0022A,HU-BU
2020-09-20 00:00:00+01:00,10.269482041666667,1.0,3.0,HU0022A,HU-BU
2020-09-21 00:00:00+01:00,12.193160208333333,1.0,3.0,HU0022A,HU-BU
2020-09-22 00:00:00+01:00,9.945370552173916,1.0,3.0,HU0022A,HU-BU
2020-09-23 00:00:00+01:00,12.710348291666667,1.0,3.0,HU0022A,HU-BU
2020-09-24 00:00:00+01:00,11.65280445833333,1.0,3.0,HU0022A,HU-BU
2020-09-25 00:00:00+01:00,9.505619958333332,1.0,3.0,HU0022A,HU-BU
2020-09-26 00:00:00+01:00,4.9096711666666675,1.0,3.0,HU0022A,HU-BU
2020-09-27 00:00:00+01:00,3.181705166666666,1.0,3.0,HU0022A,HU-BU
2020-09-28 00:00:00+01:00,6.582496217391304,1.0,3.0,HU0022A,HU-BU
2020-09-29 00:00:00+01:00,5.954483458333335,1.0,3.0,HU0022A,HU-BU
2020-09-30 00:00:00+01:00,8.386070624999997,1.0,3.0,HU0022A,HU-BU
2020-10-01 00:00:00+01:00,9.294244833333336,1.0,3.0,HU0022A,HU-BU
2020-10-02 00:00:00+01:00,13.087519166666667,1.0,3.0,HU0022A,HU-BU
2020-10-03 00:00:00+01:00,8.7179799,1.0,3.0,HU0022A,HU-BU
2020-10-04 00:00:00+01:00,9.910501583333332,1.0,3.0,HU0022A,HU-BU
2020-10-05 00:00:00+01:00,5.294769047619048,1.0,3.0,HU0022A,HU-BU
2020-10-06 00:00:00+01:00,6.9045431249999965,1.0,3.0,HU0022A,HU-BU
2020-10-07 00:00:00+01:00,7.036347499999999,1.0,3.0,HU0022A,HU-BU
2020-10-08 00:00:00+01:00,6.716473499999999,1.0,3.0,HU0022A,HU-BU
2020-10-09 00:00:00+01:00,15.41540229166666,1.0,3.0,HU0022A,HU-BU
2020-10-10 00:00:00+01:00,8.878761045,1.0,3.0,HU0022A,HU-BU
2020-10-11 00:00:00+01:00,9.205218954545456,1.0,3.0,HU0022A,HU-BU
2020-10-12 00:00:00+01:00,7.325143066666666,1.0,3.0,HU0022A,HU-BU
2020-10-13 00:00:00+01:00,3.405084428571428,1.0,3.0,HU0022A,HU-BU
2020-10-14 00:00:00+01:00,4.850981105263157,1.0,3.0,HU0022A,HU-BU
2020-10-15 00:00:00+01:00,12.363964727272728,1.0,3.0,HU0022A,HU-BU
2020-10-16 00:00:00+01:00,6.41185009090909,1.0,3.0,HU0022A,HU-BU
2020-10-17 00:00:00+01:00,5.889287789473684,1.0,3.0,HU0022A,HU-BU
2020-10-18 00:00:00+01:00,8.024705125,1.0,3.0,HU0022A,HU-BU
2020-10-19 00:00:00+01:00,14.622306041666661,1.0,3.0,HU0022A,HU-BU
2020-10-20 00:00:00+01:00,13.154237,1.0,3.0,HU0022A,HU-BU
2020-10-21 00:00:00+01:00,10.969427916666667,1.0,3.0,HU0022A,HU-BU
2020-10-22 00:00:00+01:00,17.088674166666667,1.0,3.0,HU0022A,HU-BU
2020-10-23 00:00:00+01:00,17.63249995833333,1.0,3.0,HU0022A,HU-BU
2020-10-24 00:00:00+01:00,21.310941666666665,1.0,3.0,HU0022A,HU-BU
2020-10-25 00:00:00+01:00,16.430084782608695,1.0,3.0,HU0022A,HU-BU
2020-10-26 00:00:00+01:00,9.57306556521739,1.0,3.0,HU0022A,HU-BU
2020-10-27 00:00:00+01:00,16.21870125,1.0,3.0,HU0022A,HU-BU
2020-10-28 00:00:00+01:00,16.699619874999996,1.0,3.0,HU0022A,HU-BU
2020-10-29 00:00:00+01:00,27.251382500000002,1.0,3.0,HU0022A,HU-BU
2020-10-30 00:00:00+01:00,7.587033333333333,1.0,3.0,HU0022A,HU-BU
2020-10-31 00:00:00+01:00,6.3418814999999995,1.0,3.0,HU0022A,HU-BU
2020-11-01 00:00:00+01:00,11.644561916666667,1.0,3.0,HU0022A,HU-BU
2020-11-02 00:00:00+01:00,18.793608333333328,1.0,3.0,HU0022A,HU-BU
2020-11-03 00:00:00+01:00,15.838646684210525,1.0,3.0,HU0022A,HU-BU
2020-11-04 00:00:00+01:00,9.944853166666668,1.0,3.0,HU0022A,HU-BU
2020-11-05 00:00:00+01:00,6.808853583333334,1.0,3.0,HU0022A,HU-BU
2020-11-06 00:00:00+01:00,13.79802691666667,1.0,3.0,HU0022A,HU-BU
