Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0033A,HU0033A,SPO-HU0033A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0033A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,12.6973000000,µg/m3,2020-04-26 10:00:00 +01:00,2020-04-26 11:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0033A,HU0033A,SPO-HU0033A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0033A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,10.6043550000,µg/m3,2020-04-26 11:00:00 +01:00,2020-04-26 12:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0033A,HU0033A,SPO-HU0033A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0033A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,7.6174750000,µg/m3,2020-04-26 12:00:00 +01:00,2020-04-26 13:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0033A,HU0033A,SPO-HU0033A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0033A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,6.6369230000,µg/m3,2020-04-26 13:00:00 +01:00,2020-04-26 14:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0033A,HU0033A,SPO-HU0033A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0033A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,5.1678150000,µg/m3,2020-04-26 14:00:00 +01:00,2020-04-26 15:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0033A,HU0033A,SPO-HU0033A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0033A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,4.4948713000,µg/m3,2020-04-26 15:00:00 +01:00,2020-04-26 16:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0033A,HU0033A,SPO-HU0033A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0033A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,3.5063400000,µg/m3,2020-04-26 16:00:00 +01:00,2020-04-26 17:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0033A,HU0033A,SPO-HU0033A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0033A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,2.9553920000,µg/m3,2020-04-26 17:00:00 +01:00,2020-04-26 18:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0033A,HU0033A,SPO-HU0033A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0033A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,2.0952790000,µg/m3,2020-04-26 18:00:00 +01:00,2020-04-26 19:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0033A,HU0033A,SPO-HU0033A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0033A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,2.3127415000,µg/m3,2020-04-26 19:00:00 +01:00,2020-04-26 20:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0033A,HU0033A,SPO-HU0033A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0033A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,2.5886270000,µg/m3,2020-04-26 20:00:00 +01:00,2020-04-26 21:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0033A,HU0033A,SPO-HU0033A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0033A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,2.5688723000,µg/m3,2020-04-26 21:00:00 +01:00,2020-04-26 22:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0033A,HU0033A,SPO-HU0033A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0033A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,2.5396190000,µg/m3,2020-04-26 22:00:00 +01:00,2020-04-26 23:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0033A,HU0033A,SPO-HU0033A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0033A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,3.9379730000,µg/m3,2020-04-26 23:00:00 +01:00,2020-04-27 00:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0033A,HU0033A,SPO-HU0033A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0033A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,6.0900500000,µg/m3,2020-04-27 00:00:00 +01:00,2020-04-27 01:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0033A,HU0033A,SPO-HU0033A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0033A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,12.8394950000,µg/m3,2020-04-27 01:00:00 +01:00,2020-04-27 02:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0033A,HU0033A,SPO-HU0033A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0033A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,22.6193000000,µg/m3,2020-04-27 02:00:00 +01:00,2020-04-27 03:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0033A,HU0033A,SPO-HU0033A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0033A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,26.7468625000,µg/m3,2020-04-27 03:00:00 +01:00,2020-04-27 04:00:00 +01:00,1,3
