Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,20.9724100000,µg/m3,2021-01-01 00:00:00 +01:00,2021-01-01 01:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,20.6699800000,µg/m3,2021-01-01 01:00:00 +01:00,2021-01-01 02:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,20.3641700000,µg/m3,2021-01-01 02:00:00 +01:00,2021-01-01 03:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,18.4699275000,µg/m3,2021-01-01 03:00:00 +01:00,2021-01-01 04:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,16.5545200000,µg/m3,2021-01-01 04:00:00 +01:00,2021-01-01 05:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,14.6719325000,µg/m3,2021-01-01 05:00:00 +01:00,2021-01-01 06:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,12.7683100000,µg/m3,2021-01-01 06:00:00 +01:00,2021-01-01 07:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,11.2799265000,µg/m3,2021-01-01 07:00:00 +01:00,2021-01-01 08:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,9.7749130000,µg/m3,2021-01-01 08:00:00 +01:00,2021-01-01 09:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,10.1535990000,µg/m3,2021-01-01 09:00:00 +01:00,2021-01-01 10:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,10.5365200000,µg/m3,2021-01-01 10:00:00 +01:00,2021-01-01 11:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,11.0777250000,µg/m3,2021-01-01 11:00:00 +01:00,2021-01-01 12:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,11.6249800000,µg/m3,2021-01-01 12:00:00 +01:00,2021-01-01 13:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,12.1892775000,µg/m3,2021-01-01 13:00:00 +01:00,2021-01-01 14:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,12.7598800000,µg/m3,2021-01-01 14:00:00 +01:00,2021-01-01 15:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,12.3823150000,µg/m3,2021-01-01 15:00:00 +01:00,2021-01-01 16:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,12.0005100000,µg/m3,2021-01-01 16:00:00 +01:00,2021-01-01 17:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,8.2889807000,µg/m3,2021-01-01 17:00:00 +01:00,2021-01-01 18:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,0.5850000000,µg/m3,2021-01-01 18:00:00 +01:00,2021-01-01 19:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,4.6261825000,µg/m3,2021-01-01 19:00:00 +01:00,2021-01-01 20:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,18.3267800000,µg/m3,2021-01-01 20:00:00 +01:00,2021-01-01 21:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,18.4346950000,µg/m3,2021-01-01 21:00:00 +01:00,2021-01-01 22:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,18.8005500000,µg/m3,2021-01-01 22:00:00 +01:00,2021-01-01 23:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,19.2928875000,µg/m3,2021-01-01 23:00:00 +01:00,2021-01-02 00:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,20.9839500000,µg/m3,2021-01-02 00:00:00 +01:00,2021-01-02 01:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,20.5768400000,µg/m3,2021-01-02 01:00:00 +01:00,2021-01-02 02:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,19.1966300000,µg/m3,2021-01-02 02:00:00 +01:00,2021-01-02 03:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,18.5992550000,µg/m3,2021-01-02 03:00:00 +01:00,2021-01-02 04:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,16.5740100000,µg/m3,2021-01-02 04:00:00 +01:00,2021-01-02 05:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,16.2234250000,µg/m3,2021-01-02 05:00:00 +01:00,2021-01-02 06:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,15.0441800000,µg/m3,2021-01-02 06:00:00 +01:00,2021-01-02 07:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,15.3093400000,µg/m3,2021-01-02 07:00:00 +01:00,2021-01-02 08:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,16.2012400000,µg/m3,2021-01-02 08:00:00 +01:00,2021-01-02 09:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,15.5569900000,µg/m3,2021-01-02 09:00:00 +01:00,2021-01-02 10:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,13.3899700000,µg/m3,2021-01-02 10:00:00 +01:00,2021-01-02 11:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,13.5813450000,µg/m3,2021-01-02 11:00:00 +01:00,2021-01-02 12:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,14.2250600000,µg/m3,2021-01-02 12:00:00 +01:00,2021-01-02 13:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,14.2596975000,µg/m3,2021-01-02 13:00:00 +01:00,2021-01-02 14:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,14.3762000000,µg/m3,2021-01-02 14:00:00 +01:00,2021-01-02 15:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,14.1595300000,µg/m3,2021-01-02 15:00:00 +01:00,2021-01-02 16:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,13.4307300000,µg/m3,2021-01-02 16:00:00 +01:00,2021-01-02 17:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,12.3237500000,µg/m3,2021-01-02 17:00:00 +01:00,2021-01-02 18:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,9.8041840000,µg/m3,2021-01-02 18:00:00 +01:00,2021-01-02 19:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,10.0940380000,µg/m3,2021-01-02 19:00:00 +01:00,2021-01-02 20:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,11.0690100000,µg/m3,2021-01-02 20:00:00 +01:00,2021-01-02 21:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,11.1050000000,µg/m3,2021-01-02 21:00:00 +01:00,2021-01-02 22:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,11.2260600000,µg/m3,2021-01-02 22:00:00 +01:00,2021-01-02 23:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,11.3393900000,µg/m3,2021-01-02 23:00:00 +01:00,2021-01-03 00:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,11.7205900000,µg/m3,2021-01-03 00:00:00 +01:00,2021-01-03 01:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,11.8887225000,µg/m3,2021-01-03 01:00:00 +01:00,2021-01-03 02:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,12.4542600000,µg/m3,2021-01-03 02:00:00 +01:00,2021-01-03 03:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,13.1209100000,µg/m3,2021-01-03 03:00:00 +01:00,2021-01-03 04:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,15.3913900000,µg/m3,2021-01-03 04:00:00 +01:00,2021-01-03 05:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_06001_100,SPP-HU_A_BETA_enviroMP101M,SPO_F-HU0029A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,14.5765050000,µg/m3,2021-01-03 05:00:00 +01:00,2021-01-03 06:00:00 +01:00,1,3
