Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_00007_100,SPP-HU_A_UV-P_thermo49i,SPO_F-HU0029A_00007_100_103,O3,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7,hour,50.1825200000,µg/m3,2021-01-01 00:00:00 +01:00,2021-01-01 01:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_00007_100,SPP-HU_A_UV-P_thermo49i,SPO_F-HU0029A_00007_100_103,O3,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7,hour,42.3319725000,µg/m3,2021-01-01 01:00:00 +01:00,2021-01-01 02:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_00007_100,SPP-HU_A_UV-P_thermo49i,SPO_F-HU0029A_00007_100_103,O3,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7,hour,42.0103400000,µg/m3,2021-01-01 02:00:00 +01:00,2021-01-01 03:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_00007_100,SPP-HU_A_UV-P_thermo49i,SPO_F-HU0029A_00007_100_103,O3,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7,hour,43.2921050000,µg/m3,2021-01-01 03:00:00 +01:00,2021-01-01 04:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_00007_100,SPP-HU_A_UV-P_thermo49i,SPO_F-HU0029A_00007_100_103,O3,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7,hour,38.3074575000,µg/m3,2021-01-01 04:00:00 +01:00,2021-01-01 05:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_00007_100,SPP-HU_A_UV-P_thermo49i,SPO_F-HU0029A_00007_100_103,O3,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7,hour,27.2521550000,µg/m3,2021-01-01 05:00:00 +01:00,2021-01-01 06:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_00007_100,SPP-HU_A_UV-P_thermo49i,SPO_F-HU0029A_00007_100_103,O3,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7,hour,22.9775825000,µg/m3,2021-01-01 06:00:00 +01:00,2021-01-01 07:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_00007_100,SPP-HU_A_UV-P_thermo49i,SPO_F-HU0029A_00007_100_103,O3,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7,hour,27.8577575000,µg/m3,2021-01-01 07:00:00 +01:00,2021-01-01 08:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_00007_100,SPP-HU_A_UV-P_thermo49i,SPO_F-HU0029A_00007_100_103,O3,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7,hour,26.6286625000,µg/m3,2021-01-01 08:00:00 +01:00,2021-01-01 09:00:00 +01:00,1,3
HU,HU.OMSZ.AQ,NET-HU004A,STA-HU0029A,HU0029A,SPO-HU0029A_00007_100,SPP-HU_A_UV-P_thermo49i,SPO_F-HU0029A_00007_100_103,O3,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7,hour,20.3093500000,µg/m3,2021-01-01 09:00:00 +01:00,2021-01-01 10:00:00 +01:00,1,3
